id,date,location,species,length_cm,weight_kg,method,weather,water_temp_c,notes
7499,2022-09-19,Tysnes,Lyr,107.7,11.32,Sluk,Skyet,6.5,Beste fangst på lenge
7500,2024-12-03,Øygarden,Sei,97.7,8.91,Agn,Sol,16.1,Litt bølger
7501,2023-07-15,Sotra,Makrell,74.1,7.39,Jigg,Lettskyet,10.0,Fin dag på sjøen
7502,2024-06-02,Fedje,Hyse,52.5,7.04,Jigg,Regn,12.3,Veldig seig i starten
7503,2022-07-05,Sotra,Hyse,26.7,2.21,Agn,Vind,11.2,Mye småfisk
7504,2022-11-09,Austevoll,Makrell,65.0,5.74,Sluk,Skyet,17.0,Overraskende tung
7505,2024-04-21,Sotra,Steinbit,48.7,4.48,Shad,Regn,7.6,Tok på første kast
7506,2024-10-20,Austevoll,Hyse,79.2,4.75,Agn,Sol,9.7,Overraskende tung
7507,2023-05-11,Bjørnafjorden,Makrell,29.5,2.07,Jigg,Regn,16.5,Tok på første kast
7508,2024-12-02,Austevoll,Horngjel,78.1,6.66,Flue,Skyet,11.0,Veldig seig i starten
7509,2024-06-11,Austevoll,Horngjel,87.0,11.72,Flue,Skyet,9.2,Overraskende tung
7510,2023-05-22,Tysnes,Sild,78.5,4.86,Jigg,Tåke,11.3,Tok på første kast
7511,2024-02-06,Øygarden,Hyse,71.7,5.77,Flue,Sol,7.9,Litt bølger
7512,2022-05-16,Austevoll,Makrell,41.7,4.72,Sluk,Vind,15.3,Rolige forhold
7513,2024-06-21,Bjørnafjorden,Sild,43.6,2.76,Pilking,Sol,6.5,Veldig seig i starten
7514,2022-12-13,Tysnes,Torsk,110.8,14.9,Flue,Regn,12.6,Fin dag på sjøen
7515,2022-12-05,Øygarden,Torsk,69.0,9.38,Agn,Tåke,16.1,Overraskende tung
7516,2022-08-29,Sotra,Torsk,55.1,4.53,Shad,Skyet,6.5,Tok på første kast
7517,2022-10-12,Øygarden,Sei,51.9,6.88,Agn,Vind,6.6,Mye småfisk
7518,2024-08-22,Fedje,Steinbit,56.7,5.31,Shad,Vind,14.0,Fin dag på sjøen
7519,2024-06-17,Bjørnafjorden,Horngjel,50.3,4.16,Agn,Regn,10.0,Litt bølger
7520,2023-11-26,Øygarden,Horngjel,63.9,8.58,Jigg,Sol,12.7,Mye småfisk
7521,2023-09-28,Sotra,Torsk,58.4,5.29,Agn,Skyet,9.4,Overraskende tung
7522,2024-10-11,Fedje,Sei,25.6,3.13,Shad,Tåke,6.5,Veldig seig i starten
7523,2024-09-14,Austevoll,Steinbit,117.3,15.0,Shad,Regn,8.8,Veldig seig i starten
7524,2024-04-16,Fitjarøyene,Sei,61.5,7.35,Jigg,Tåke,11.7,Rolige forhold
7525,2022-01-26,Øygarden,Lyr,85.7,6.61,Agn,Regn,11.2,Overraskende tung
7526,2022-03-31,Øygarden,Hyse,29.4,2.27,Sluk,Sol,7.8,Overraskende tung
7527,2022-08-01,Tysnes,Lyr,77.2,10.33,Jigg,Sol,13.0,Beste fangst på lenge
7528,2024-12-23,Sotra,Sild,83.4,11.54,Flue,Tåke,9.1,Tok på første kast
7529,2022-04-05,Bjørnafjorden,Torsk,100.2,8.08,Agn,Lettskyet,8.6,Tok på første kast
7530,2022-05-31,Austevoll,Sei,110.7,8.53,Sluk,Skyet,15.9,Overraskende tung
7531,2022-09-06,Tysnes,Sei,74.5,7.95,Sluk,Regn,10.1,Tok på første kast
7532,2024-04-09,Fitjarøyene,Makrell,86.4,11.9,Shad,Skyet,6.7,Rolige forhold
7533,2023-07-02,Øygarden,Sild,40.3,5.31,Jigg,Sol,9.2,Veldig seig i starten
7534,2024-07-12,Øygarden,Sei,24.7,2.43,Sluk,Sol,12.8,Mye småfisk
7535,2023-05-28,Tysnes,Steinbit,49.2,5.95,Agn,Sol,11.3,Rolige forhold
7536,2022-05-16,Fedje,Steinbit,43.2,3.55,Pilking,Tåke,14.1,Litt bølger
7537,2024-06-05,Sotra,Horngjel,91.9,8.3,Sluk,Sol,11.1,Veldig seig i starten
7538,2022-04-11,Fitjarøyene,Sei,63.8,4.41,Pilking,Sol,14.3,Rolige forhold
7539,2023-11-10,Sotra,Horngjel,61.7,4.81,Shad,Regn,17.7,Overraskende tung
7540,2022-09-01,Fedje,Hyse,114.8,9.17,Sluk,Tåke,14.5,Litt bølger
7541,2022-10-13,Austevoll,Torsk,94.0,12.12,Flue,Lettskyet,9.5,Litt bølger
7542,2022-02-27,Fedje,Sild,72.6,4.72,Jigg,Skyet,17.8,Tok på første kast
7543,2024-09-17,Fitjarøyene,Horngjel,106.9,7.25,Jigg,Vind,14.7,Veldig seig i starten
7544,2024-04-06,Fedje,Horngjel,85.3,5.67,Agn,Regn,12.1,Veldig seig i starten
7545,2024-04-14,Fitjarøyene,Sild,92.4,11.0,Shad,Vind,9.3,Veldig seig i starten
7546,2022-06-19,Sotra,Sild,29.5,3.62,Sluk,Lettskyet,11.9,Overraskende tung
7547,2023-03-23,Fitjarøyene,Hyse,100.3,10.77,Flue,Vind,7.1,Litt bølger
7548,2023-11-11,Fedje,Makrell,116.8,15.88,Shad,Regn,14.4,Veldig seig i starten
7549,2022-01-22,Bjørnafjorden,Makrell,108.2,8.87,Flue,Vind,16.6,Fin dag på sjøen
7550,2024-01-12,Austevoll,Horngjel,89.8,11.72,Flue,Regn,12.0,Tok på første kast
7551,2023-03-23,Bjørnafjorden,Horngjel,114.0,12.79,Pilking,Vind,14.7,Tok på første kast
7552,2022-10-23,Øygarden,Sild,66.5,7.25,Pilking,Skyet,16.1,Veldig seig i starten
7553,2023-12-13,Fitjarøyene,Steinbit,51.2,4.33,Pilking,Sol,16.3,Fin dag på sjøen
7554,2024-03-12,Sotra,Makrell,49.1,6.66,Pilking,Vind,17.1,Mye småfisk
7555,2024-09-01,Bjørnafjorden,Torsk,119.2,13.33,Shad,Vind,7.9,Tok på første kast
7556,2023-05-20,Øygarden,Hyse,88.3,11.75,Flue,Regn,14.8,Rolige forhold
7557,2022-09-08,Bjørnafjorden,Steinbit,84.2,6.58,Pilking,Sol,7.4,Litt bølger
7558,2024-07-07,Sotra,Torsk,20.4,1.44,Flue,Sol,11.8,Rolige forhold
7559,2022-08-12,Austevoll,Hyse,29.8,3.84,Flue,Vind,11.9,Rolige forhold
7560,2022-05-28,Austevoll,Torsk,56.7,4.11,Pilking,Lettskyet,6.4,Litt bølger
7561,2022-01-28,Fitjarøyene,Hyse,94.0,6.21,Pilking,Sol,13.3,Mye småfisk
7562,2023-08-16,Tysnes,Horngjel,32.4,2.61,Sluk,Tåke,15.6,Rolige forhold
7563,2023-06-23,Bjørnafjorden,Hyse,85.1,10.69,Sluk,Regn,6.3,Overraskende tung
7564,2022-09-13,Tysnes,Hyse,83.2,9.23,Flue,Tåke,15.7,Overraskende tung
7565,2022-06-30,Fedje,Lyr,101.3,14.02,Agn,Tåke,11.2,Tok på første kast
7566,2022-05-27,Tysnes,Horngjel,64.7,7.12,Jigg,Sol,17.9,Beste fangst på lenge
7567,2023-08-18,Øygarden,Torsk,36.1,3.35,Flue,Skyet,6.9,Veldig seig i starten
7568,2024-06-01,Sotra,Sild,76.3,5.9,Agn,Tåke,8.3,Beste fangst på lenge
7569,2024-08-19,Fitjarøyene,Torsk,89.5,7.22,Agn,Lettskyet,16.0,Rolige forhold
7570,2024-11-13,Bjørnafjorden,Steinbit,75.5,6.84,Shad,Regn,8.8,Beste fangst på lenge
7571,2024-12-01,Sotra,Hyse,60.0,4.52,Flue,Regn,15.1,Mye småfisk
7572,2022-02-13,Tysnes,Torsk,101.7,13.81,Sluk,Tåke,18.0,Fin dag på sjøen
7573,2022-03-24,Tysnes,Makrell,67.5,5.25,Sluk,Tåke,14.9,Litt bølger
7574,2023-02-09,Øygarden,Horngjel,70.4,7.47,Flue,Skyet,8.3,Litt bølger
7575,2023-09-18,Fitjarøyene,Steinbit,27.6,2.68,Flue,Tåke,16.0,Rolige forhold
7576,2022-05-11,Fedje,Hyse,31.1,4.26,Pilking,Vind,16.9,Tok på første kast
7577,2022-06-19,Fitjarøyene,Torsk,114.5,14.73,Agn,Sol,8.3,Overraskende tung
7578,2023-04-28,Fitjarøyene,Horngjel,32.3,4.38,Flue,Vind,14.5,Tok på første kast
7579,2024-09-17,Fitjarøyene,Hyse,113.5,14.19,Pilking,Regn,7.4,Mye småfisk
7580,2022-07-19,Bjørnafjorden,Makrell,73.7,7.88,Shad,Tåke,8.6,Veldig seig i starten
7581,2022-01-15,Fedje,Sei,50.8,4.99,Flue,Vind,14.4,Tok på første kast
7582,2023-12-08,Øygarden,Horngjel,70.9,5.43,Jigg,Tåke,6.7,Mye småfisk
7583,2022-02-27,Bjørnafjorden,Horngjel,77.2,5.07,Pilking,Lettskyet,12.6,Tok på første kast
7584,2022-05-04,Tysnes,Makrell,88.9,6.42,Sluk,Skyet,10.9,Fin dag på sjøen
7585,2023-09-22,Austevoll,Hyse,100.6,8.71,Sluk,Skyet,11.7,Rolige forhold
7586,2024-09-21,Tysnes,Sild,46.3,3.67,Jigg,Regn,17.7,Fin dag på sjøen
7587,2023-03-10,Tysnes,Steinbit,77.1,5.58,Agn,Skyet,13.0,Rolige forhold
7588,2024-08-03,Fitjarøyene,Hyse,81.8,11.39,Sluk,Skyet,12.6,Mye småfisk
7589,2024-05-21,Bjørnafjorden,Makrell,118.0,10.85,Agn,Regn,13.0,Beste fangst på lenge
7590,2023-02-07,Tysnes,Lyr,53.8,5.17,Jigg,Vind,6.7,Mye småfisk
7591,2024-08-13,Bjørnafjorden,Makrell,34.9,2.17,Flue,Sol,13.3,Fin dag på sjøen
7592,2022-05-31,Tysnes,Sild,104.9,9.49,Shad,Vind,16.5,Litt bølger
7593,2024-01-15,Øygarden,Sild,44.9,3.53,Flue,Vind,16.8,Rolige forhold
7594,2022-02-04,Sotra,Sei,101.6,6.28,Pilking,Tåke,10.7,Rolige forhold
7595,2022-11-18,Sotra,Steinbit,57.8,7.55,Pilking,Regn,7.4,Tok på første kast
7596,2023-10-29,Bjørnafjorden,Torsk,41.8,3.8,Sluk,Lettskyet,8.9,Mye småfisk
7597,2024-07-14,Austevoll,Sei,23.4,1.7,Flue,Lettskyet,14.6,Rolige forhold
7598,2024-08-17,Sotra,Makrell,35.6,4.69,Flue,Vind,17.2,Veldig seig i starten
7599,2024-05-20,Øygarden,Sei,63.1,4.68,Agn,Regn,10.4,Fin dag på sjøen
7600,2023-11-28,Sotra,Hyse,116.7,8.02,Flue,Skyet,10.4,Mye småfisk
7601,2023-03-26,Fitjarøyene,Makrell,20.3,2.5,Pilking,Lettskyet,6.7,Veldig seig i starten
7602,2022-05-21,Sotra,Sild,74.6,6.16,Flue,Skyet,16.4,Fin dag på sjøen
7603,2023-01-07,Øygarden,Torsk,107.8,13.31,Flue,Sol,11.9,Rolige forhold
7604,2024-11-28,Fedje,Sei,58.4,7.29,Flue,Regn,13.5,Fin dag på sjøen
7605,2022-10-18,Austevoll,Sild,79.8,7.37,Pilking,Sol,17.2,Overraskende tung
7606,2022-08-03,Bjørnafjorden,Sild,65.2,7.74,Sluk,Tåke,10.4,Tok på første kast
7607,2024-09-24,Øygarden,Makrell,24.5,2.78,Shad,Lettskyet,10.2,Litt bølger
7608,2023-07-11,Øygarden,Sild,95.9,10.46,Shad,Regn,15.4,Overraskende tung
7609,2022-06-23,Bjørnafjorden,Steinbit,40.3,3.13,Sluk,Vind,7.5,Overraskende tung
7610,2023-03-05,Sotra,Lyr,112.3,13.57,Shad,Skyet,16.6,Beste fangst på lenge
7611,2022-01-14,Øygarden,Makrell,94.6,12.99,Sluk,Sol,15.1,Fin dag på sjøen
7612,2023-10-10,Øygarden,Lyr,112.2,11.33,Flue,Tåke,8.9,Litt bølger
7613,2023-06-22,Sotra,Hyse,87.4,5.47,Flue,Vind,14.7,Litt bølger
7614,2023-10-19,Øygarden,Hyse,29.1,4.03,Jigg,Tåke,13.2,Tok på første kast
7615,2024-08-25,Fedje,Lyr,26.9,2.51,Sluk,Sol,16.1,Overraskende tung
7616,2023-10-09,Austevoll,Lyr,33.9,4.53,Sluk,Lettskyet,13.5,Litt bølger
7617,2023-09-25,Bjørnafjorden,Lyr,102.2,6.99,Shad,Vind,13.3,Tok på første kast
7618,2022-05-05,Austevoll,Horngjel,77.0,4.94,Shad,Sol,9.4,Litt bølger
7619,2024-06-03,Bjørnafjorden,Makrell,43.6,5.0,Jigg,Lettskyet,15.9,Veldig seig i starten
7620,2022-06-29,Bjørnafjorden,Horngjel,106.0,12.5,Flue,Regn,16.2,Tok på første kast
7621,2023-07-27,Austevoll,Horngjel,71.4,9.09,Pilking,Sol,11.9,Overraskende tung
7622,2023-03-10,Fitjarøyene,Sei,92.5,8.91,Agn,Lettskyet,13.4,Rolige forhold
7623,2024-11-02,Austevoll,Lyr,42.0,5.31,Agn,Sol,8.6,Tok på første kast
7624,2023-12-31,Fitjarøyene,Steinbit,96.3,11.0,Pilking,Regn,15.7,Tok på første kast
7625,2023-09-06,Austevoll,Sild,54.7,7.27,Shad,Sol,13.6,Mye småfisk
7626,2024-08-11,Fedje,Sei,97.8,10.37,Shad,Vind,12.3,Tok på første kast
7627,2024-09-24,Austevoll,Sild,47.9,5.07,Sluk,Skyet,17.3,Beste fangst på lenge
7628,2022-01-11,Fedje,Horngjel,108.3,8.76,Flue,Vind,7.8,Mye småfisk
7629,2023-03-05,Øygarden,Sild,43.6,5.03,Agn,Sol,7.4,Litt bølger
7630,2023-05-14,Fitjarøyene,Sei,30.9,3.64,Flue,Regn,8.8,Overraskende tung
7631,2023-09-12,Tysnes,Torsk,83.8,5.88,Agn,Skyet,8.1,Veldig seig i starten
7632,2022-09-20,Sotra,Sild,20.4,1.7,Sluk,Vind,17.8,Veldig seig i starten
7633,2023-02-02,Sotra,Sei,116.7,13.78,Sluk,Tåke,6.9,Rolige forhold
7634,2024-07-30,Fitjarøyene,Lyr,91.9,12.83,Pilking,Skyet,12.7,Tok på første kast
7635,2022-05-20,Fitjarøyene,Torsk,65.7,5.52,Shad,Sol,10.4,Litt bølger
7636,2022-03-13,Øygarden,Torsk,66.3,4.33,Pilking,Skyet,8.6,Fin dag på sjøen
7637,2024-04-26,Austevoll,Hyse,66.8,7.65,Sluk,Tåke,14.1,Litt bølger
7638,2023-05-20,Sotra,Sei,79.6,7.15,Jigg,Sol,10.2,Rolige forhold
7639,2024-05-07,Bjørnafjorden,Torsk,36.0,2.59,Pilking,Sol,16.4,Rolige forhold
7640,2023-07-12,Øygarden,Steinbit,103.9,9.59,Flue,Vind,14.4,Veldig seig i starten
7641,2023-01-10,Austevoll,Makrell,21.0,1.73,Jigg,Vind,11.9,Veldig seig i starten
7642,2022-03-04,Sotra,Lyr,74.3,5.46,Jigg,Tåke,10.8,Veldig seig i starten
7643,2023-04-14,Sotra,Sei,29.0,2.89,Agn,Regn,12.8,Tok på første kast
7644,2023-08-27,Austevoll,Steinbit,113.0,9.51,Shad,Regn,13.8,Beste fangst på lenge
7645,2022-02-17,Fitjarøyene,Sild,87.5,9.89,Agn,Lettskyet,8.7,Veldig seig i starten
7646,2024-04-11,Sotra,Steinbit,23.2,2.66,Shad,Skyet,12.4,Veldig seig i starten
7647,2024-06-05,Fitjarøyene,Makrell,78.3,10.88,Jigg,Lettskyet,12.6,Litt bølger
7648,2022-01-16,Sotra,Makrell,81.7,10.53,Jigg,Lettskyet,11.9,Tok på første kast
7649,2022-01-19,Sotra,Lyr,78.0,9.94,Agn,Lettskyet,6.0,Overraskende tung
7650,2024-02-09,Fitjarøyene,Lyr,37.2,4.79,Shad,Tåke,14.2,Tok på første kast
7651,2022-05-07,Fitjarøyene,Makrell,41.4,5.49,Sluk,Sol,16.6,Veldig seig i starten
7652,2022-03-01,Fedje,Makrell,57.5,3.69,Jigg,Vind,17.4,Fin dag på sjøen
7653,2024-11-19,Tysnes,Sild,87.9,7.9,Flue,Vind,9.6,Veldig seig i starten
7654,2022-05-05,Austevoll,Makrell,114.1,8.12,Agn,Vind,10.8,Veldig seig i starten
7655,2022-11-05,Øygarden,Sei,53.0,3.22,Shad,Skyet,16.0,Overraskende tung
7656,2024-08-31,Tysnes,Torsk,58.1,4.91,Flue,Vind,7.5,Beste fangst på lenge
7657,2023-11-25,Tysnes,Torsk,88.2,9.79,Pilking,Lettskyet,8.5,Overraskende tung
7658,2023-11-24,Bjørnafjorden,Sei,101.9,12.26,Flue,Vind,12.1,Mye småfisk
7659,2022-05-19,Fedje,Hyse,54.9,5.73,Flue,Vind,13.8,Beste fangst på lenge
7660,2024-01-15,Fitjarøyene,Lyr,115.6,13.7,Agn,Skyet,6.9,Rolige forhold
7661,2024-11-15,Sotra,Hyse,110.1,7.99,Jigg,Sol,14.6,Overraskende tung
7662,2024-01-09,Sotra,Lyr,20.4,1.98,Flue,Skyet,17.9,Overraskende tung
7663,2023-12-26,Bjørnafjorden,Makrell,92.1,7.13,Shad,Tåke,15.7,Litt bølger
7664,2024-11-25,Fitjarøyene,Steinbit,115.8,15.14,Jigg,Vind,15.3,Rolige forhold
7665,2022-05-08,Sotra,Sild,58.0,4.22,Sluk,Tåke,14.0,Overraskende tung
7666,2024-04-26,Fedje,Lyr,75.8,6.81,Jigg,Sol,14.2,Litt bølger
7667,2024-03-04,Øygarden,Horngjel,119.7,10.17,Agn,Vind,16.6,Rolige forhold
7668,2022-06-24,Tysnes,Horngjel,68.4,5.28,Pilking,Skyet,15.9,Mye småfisk
7669,2023-12-19,Fitjarøyene,Makrell,68.1,7.17,Agn,Skyet,11.3,Veldig seig i starten
7670,2023-10-31,Austevoll,Horngjel,45.3,4.54,Flue,Vind,8.1,Litt bølger
7671,2024-02-12,Fedje,Torsk,110.2,9.13,Jigg,Tåke,15.1,Veldig seig i starten
7672,2024-10-12,Tysnes,Sei,116.0,9.27,Pilking,Skyet,12.8,Veldig seig i starten
7673,2023-03-20,Sotra,Hyse,57.8,7.49,Agn,Lettskyet,8.9,Mye småfisk
7674,2023-01-11,Sotra,Lyr,36.7,4.02,Sluk,Lettskyet,14.9,Beste fangst på lenge
7675,2022-04-09,Fedje,Steinbit,116.7,8.32,Shad,Regn,10.9,Mye småfisk
7676,2024-06-18,Øygarden,Makrell,37.5,5.01,Flue,Regn,6.6,Mye småfisk
7677,2024-04-16,Bjørnafjorden,Steinbit,36.1,4.25,Jigg,Sol,10.8,Litt bølger
7678,2022-05-03,Sotra,Horngjel,69.6,6.72,Pilking,Vind,14.5,Tok på første kast
7679,2022-09-09,Fedje,Steinbit,31.5,3.77,Agn,Skyet,14.3,Overraskende tung
7680,2023-10-23,Bjørnafjorden,Sild,65.3,8.86,Sluk,Sol,15.8,Fin dag på sjøen
7681,2022-07-10,Austevoll,Horngjel,91.1,9.62,Agn,Sol,8.0,Veldig seig i starten
7682,2024-10-11,Tysnes,Makrell,85.2,7.48,Shad,Regn,10.3,Fin dag på sjøen
7683,2024-04-06,Øygarden,Sei,27.4,3.61,Shad,Sol,10.4,Overraskende tung
7684,2022-08-11,Sotra,Lyr,109.3,7.56,Shad,Tåke,13.0,Overraskende tung
7685,2024-06-29,Tysnes,Hyse,66.5,5.53,Flue,Regn,13.6,Rolige forhold
7686,2022-08-18,Austevoll,Steinbit,39.1,3.85,Jigg,Skyet,16.2,Beste fangst på lenge
7687,2022-01-19,Fedje,Horngjel,84.0,6.59,Agn,Skyet,14.9,Litt bølger
7688,2023-02-09,Tysnes,Horngjel,72.5,6.32,Shad,Tåke,9.6,Fin dag på sjøen
7689,2024-09-21,Bjørnafjorden,Makrell,105.2,8.03,Pilking,Vind,6.3,Litt bølger
7690,2024-04-30,Fitjarøyene,Lyr,96.9,12.71,Flue,Skyet,12.5,Fin dag på sjøen
7691,2022-08-16,Fitjarøyene,Sei,23.8,1.62,Pilking,Lettskyet,13.5,Litt bølger
7692,2023-11-08,Fitjarøyene,Sild,53.3,6.69,Jigg,Skyet,9.1,Litt bølger
7693,2024-07-13,Sotra,Hyse,58.8,7.59,Agn,Skyet,15.0,Litt bølger
7694,2022-05-25,Tysnes,Lyr,74.8,9.89,Sluk,Regn,12.8,Beste fangst på lenge
7695,2023-09-06,Tysnes,Lyr,118.5,12.08,Sluk,Regn,6.9,Beste fangst på lenge
7696,2023-02-21,Bjørnafjorden,Sild,98.8,11.01,Flue,Sol,8.2,Fin dag på sjøen
7697,2022-03-30,Sotra,Sei,78.7,7.07,Agn,Regn,15.4,Fin dag på sjøen
7698,2022-09-09,Øygarden,Sild,106.6,9.86,Agn,Lettskyet,8.7,Beste fangst på lenge
7699,2023-08-02,Tysnes,Sei,52.2,4.16,Sluk,Sol,12.2,Tok på første kast
7700,2023-04-15,Tysnes,Steinbit,78.0,6.44,Pilking,Regn,6.5,Fin dag på sjøen
7701,2024-11-18,Fedje,Steinbit,85.5,11.56,Flue,Tåke,16.0,Rolige forhold
7702,2023-02-20,Øygarden,Horngjel,31.7,3.58,Sluk,Skyet,11.1,Fin dag på sjøen
7703,2022-09-23,Fitjarøyene,Sei,105.9,8.9,Shad,Regn,8.4,Mye småfisk
7704,2023-07-12,Austevoll,Torsk,68.3,4.33,Flue,Lettskyet,14.8,Beste fangst på lenge
7705,2023-06-01,Tysnes,Sei,85.2,7.0,Jigg,Regn,17.2,Beste fangst på lenge
7706,2022-12-02,Øygarden,Lyr,103.8,14.33,Pilking,Vind,14.7,Beste fangst på lenge
7707,2023-12-08,Sotra,Horngjel,91.0,7.32,Pilking,Lettskyet,10.4,Tok på første kast
7708,2024-04-05,Fedje,Sild,106.2,7.83,Pilking,Lettskyet,15.6,Overraskende tung
7709,2023-11-24,Sotra,Steinbit,34.6,4.18,Sluk,Tåke,11.9,Veldig seig i starten
7710,2023-10-04,Fedje,Horngjel,82.9,9.02,Pilking,Vind,14.2,Tok på første kast
7711,2024-08-01,Fedje,Horngjel,94.4,8.5,Pilking,Regn,10.8,Overraskende tung
7712,2023-07-20,Bjørnafjorden,Sild,69.0,9.62,Sluk,Tåke,7.4,Litt bølger
7713,2024-01-03,Tysnes,Makrell,87.5,5.41,Pilking,Skyet,9.9,Beste fangst på lenge
7714,2023-06-04,Austevoll,Sei,36.3,3.84,Pilking,Vind,12.6,Veldig seig i starten
7715,2022-04-02,Sotra,Sei,53.2,3.49,Pilking,Lettskyet,7.9,Veldig seig i starten
7716,2023-06-15,Tysnes,Makrell,111.5,8.62,Flue,Regn,9.8,Fin dag på sjøen
7717,2024-01-03,Austevoll,Sild,63.2,6.2,Agn,Tåke,6.0,Tok på første kast
7718,2022-02-05,Fitjarøyene,Sild,107.5,11.62,Flue,Tåke,6.1,Mye småfisk
7719,2022-10-20,Fedje,Torsk,50.7,6.49,Pilking,Sol,12.3,Fin dag på sjøen
7720,2023-07-16,Bjørnafjorden,Sild,117.2,16.13,Pilking,Lettskyet,17.3,Tok på første kast
7721,2022-04-18,Fedje,Torsk,48.9,4.59,Pilking,Sol,8.9,Mye småfisk
7722,2023-11-28,Bjørnafjorden,Torsk,52.9,6.37,Agn,Tåke,14.5,Beste fangst på lenge
7723,2024-10-02,Fedje,Sild,33.3,4.5,Agn,Vind,14.6,Fin dag på sjøen
7724,2022-12-23,Fitjarøyene,Horngjel,111.4,12.45,Jigg,Skyet,14.9,Beste fangst på lenge
7725,2024-11-15,Tysnes,Horngjel,112.8,13.14,Sluk,Sol,11.0,Overraskende tung
7726,2023-06-30,Austevoll,Torsk,104.4,9.47,Pilking,Skyet,15.2,Overraskende tung
7727,2022-12-21,Austevoll,Makrell,41.2,4.13,Flue,Sol,14.9,Rolige forhold
7728,2024-08-28,Tysnes,Hyse,40.7,3.75,Agn,Regn,15.2,Beste fangst på lenge
7729,2022-03-07,Fedje,Sild,30.2,3.42,Shad,Tåke,6.2,Mye småfisk
7730,2024-04-10,Bjørnafjorden,Torsk,115.4,9.94,Flue,Tåke,13.7,Fin dag på sjøen
7731,2023-02-18,Fitjarøyene,Sild,115.3,10.72,Flue,Skyet,13.7,Veldig seig i starten
7732,2023-09-15,Tysnes,Hyse,54.2,4.39,Agn,Lettskyet,8.1,Overraskende tung
7733,2022-04-25,Sotra,Lyr,36.7,2.92,Jigg,Skyet,15.7,Overraskende tung
7734,2023-10-05,Bjørnafjorden,Hyse,58.9,7.7,Sluk,Tåke,16.4,Litt bølger
7735,2022-05-20,Fedje,Sild,111.0,7.45,Agn,Regn,15.7,Litt bølger
7736,2023-04-22,Fedje,Torsk,42.4,3.12,Pilking,Sol,7.1,Rolige forhold
7737,2024-06-10,Bjørnafjorden,Torsk,29.9,1.8,Pilking,Tåke,7.7,Overraskende tung
7738,2022-01-16,Fedje,Steinbit,61.3,8.18,Jigg,Skyet,13.4,Fin dag på sjøen
7739,2025-01-01,Bjørnafjorden,Lyr,76.4,6.3,Agn,Regn,8.7,Mye småfisk
7740,2022-10-10,Sotra,Torsk,21.1,2.26,Sluk,Sol,9.9,Tok på første kast
7741,2022-07-04,Fedje,Horngjel,117.5,8.12,Flue,Tåke,10.8,Beste fangst på lenge
7742,2024-09-06,Sotra,Makrell,104.1,7.7,Sluk,Sol,14.9,Overraskende tung
7743,2022-07-15,Øygarden,Makrell,65.3,7.15,Agn,Tåke,16.5,Litt bølger
7744,2024-12-17,Tysnes,Lyr,106.8,14.28,Jigg,Sol,9.8,Beste fangst på lenge
7745,2023-07-23,Austevoll,Makrell,87.1,9.14,Jigg,Regn,13.0,Fin dag på sjøen
7746,2022-12-21,Fedje,Makrell,89.1,11.41,Jigg,Vind,8.6,Overraskende tung
7747,2024-11-09,Austevoll,Lyr,107.0,9.84,Sluk,Skyet,10.9,Mye småfisk
7748,2022-12-07,Fedje,Sei,62.7,5.45,Pilking,Skyet,15.4,Fin dag på sjøen
7749,2024-02-20,Sotra,Horngjel,29.8,2.05,Pilking,Skyet,7.3,Veldig seig i starten
7750,2024-09-20,Fitjarøyene,Lyr,68.3,4.66,Pilking,Lettskyet,17.8,Beste fangst på lenge
7751,2024-10-27,Sotra,Lyr,90.2,11.55,Agn,Tåke,13.2,Litt bølger
7752,2024-12-22,Fedje,Makrell,62.0,4.84,Jigg,Skyet,14.1,Rolige forhold
7753,2023-02-23,Bjørnafjorden,Makrell,87.0,10.5,Flue,Regn,7.0,Fin dag på sjøen
7754,2023-09-14,Sotra,Horngjel,87.2,8.81,Agn,Vind,17.6,Litt bølger
7755,2023-02-17,Øygarden,Makrell,100.1,9.23,Agn,Sol,14.9,Overraskende tung
7756,2023-02-17,Austevoll,Sei,93.8,10.26,Jigg,Regn,16.7,Tok på første kast
7757,2024-12-04,Bjørnafjorden,Torsk,23.0,1.79,Flue,Lettskyet,10.9,Overraskende tung
7758,2023-03-01,Fedje,Sei,29.1,2.59,Sluk,Tåke,15.3,Rolige forhold
7759,2022-10-27,Austevoll,Sei,65.7,7.3,Flue,Tåke,13.9,Fin dag på sjøen
7760,2023-06-27,Austevoll,Sild,69.6,8.68,Sluk,Vind,9.1,Rolige forhold
7761,2022-04-24,Sotra,Torsk,60.5,6.46,Shad,Regn,6.3,Veldig seig i starten
7762,2022-08-24,Austevoll,Makrell,67.2,5.18,Shad,Lettskyet,13.2,Beste fangst på lenge
7763,2022-08-07,Tysnes,Steinbit,113.1,7.17,Flue,Sol,13.9,Veldig seig i starten
7764,2022-12-01,Bjørnafjorden,Torsk,22.4,2.76,Shad,Tåke,16.7,Beste fangst på lenge
7765,2024-02-05,Fedje,Horngjel,57.0,5.87,Flue,Lettskyet,7.0,Veldig seig i starten
7766,2024-08-05,Fedje,Horngjel,70.3,6.45,Jigg,Skyet,10.9,Tok på første kast
7767,2023-04-21,Fitjarøyene,Horngjel,40.5,3.84,Agn,Lettskyet,9.2,Beste fangst på lenge
7768,2024-05-28,Austevoll,Sild,54.4,4.79,Pilking,Skyet,15.2,Litt bølger
